579,0.36828,0.37932,1.9234,0.3322,0.46322,1.8399,0.29683,0.55781,1.7566,0.30195,0.48464,1.946,0.26599,0.66256,1.9245,0.25364,0.81559,1.9632,0.36245,0.4418,1.7338,0.3918,0.56605,1.5661,0.49156,0.65827,1.6406,0.24138,0.66579,1.753,0.27727,0.89498,1.6855,0.27733,1.1246,1.6852,0.27988,0.63717,1.6127,0.36938,0.83941,1.5494,0.37152,1.0682,1.547,0.63333,0.45,1.782,0.66781,0.54371,1.7411,0.70302,0.64038,1.7015,0.70407,0.50682,1.6676,0.78155,0.59951,1.5871,0.80404,0.74178,1.5381,0.63155,0.58061,1.8146,0.59243,0.66616,1.8402,0.52052,0.65283,1.7113,0.7619,0.71295,1.6137,0.72244,0.9227,1.543,0.68463,1.1244,1.4752,0.71451,0.76118,1.7099,0.67922,0.97641,1.6801,0.6453,1.1834,1.6514
580,0.36861,0.38193,1.9115,0.33328,0.4659,1.8276,0.29908,0.56117,1.744,0.30077,0.48574,1.9316,0.26421,0.66357,1.912,0.25016,0.816,1.9538,0.36579,0.44606,1.7236,0.39114,0.56708,1.5626,0.49657,0.64291,1.6467,0.24167,0.66638,1.7426,0.28097,0.89489,1.6762,0.281,1.1245,1.6761,0.28136,0.6384,1.6035,0.37123,0.84187,1.5527,0.37229,1.0711,1.5514,0.63338,0.44852,1.7824,0.66752,0.54241,1.7402,0.70239,0.63909,1.6994,0.70288,0.50558,1.6649,0.78059,0.59858,1.5838,0.80192,0.74114,1.5342,0.63217,0.57923,1.8156,0.58753,0.6629,1.8081,0.50765,0.63433,1.6889,0.76047,0.71316,1.6117,0.72802,0.92531,1.5442,0.70912,1.1326,1.5103,0.71413,0.75987,1.7078,0.68038,0.97551,1.6763,0.64792,1.1829,1.6459
581,0.36776,0.38049,1.9064,0.33298,0.46549,1.821,0.29981,0.56136,1.7374,0.29811,0.48352,1.9226,0.2605,0.66105,1.905,0.24426,0.81269,1.9499,0.36785,0.44747,1.7194,0.38884,0.56866,1.5562,0.49559,0.641,1.64,0.24363,0.6694,1.7285,0.28446,0.89897,1.6762,0.28447,1.1286,1.6761,0.28621,0.64346,1.5923,0.37067,0.85218,1.5579,0.3712,1.0816,1.5573,0.63675,0.44523,1.7825,0.66887,0.54013,1.7388,0.70182,0.63773,1.6966,0.70396,0.50428,1.6619,0.78082,0.60305,1.5768,0.79858,0.74651,1.5252,0.63379,0.57598,1.8156,0.58879,0.66009,1.811,0.5097,0.64043,1.6909,0.75964,0.71181,1.6083,0.7289,0.92459,1.5412,0.71945,1.1347,1.5242,0.71182,0.75877,1.7047,0.68033,0.97508,1.6733,0.65005,1.1831,1.6431
582,0.36433,0.37389,1.9116,0.33027,0.46052,1.8197,0.29797,0.55617,1.7342,0.28975,0.47344,1.9133,0.24617,0.64835,1.8957,0.22146,0.79714,1.9434,0.37079,0.44761,1.7261,0.3904,0.57469,1.5651,0.49246,0.66012,1.6341,0.24383,0.66902,1.7202,0.28666,0.89907,1.6806,0.28667,1.1287,1.6806,0.28946,0.64545,1.5872,0.36526,0.86027,1.5588,0.36552,1.0898,1.5585,0.6411,0.44144,1.783,0.67075,0.53732,1.7373,0.70139,0.6359,1.6935,0.70633,0.50246,1.6603,0.77896,0.60006,1.5741,0.79434,0.74339,1.5177,0.63516,0.57219,1.8143,0.59327,0.65363,1.7978,0.51341,0.65896,1.6938,0.75627,0.71165,1.6015,0.72179,0.9242,1.5404,0.69869,1.1313,1.5055,0.70876,0.75728,1.7001,0.67954,0.97437,1.6722,0.65144,1.1831,1.6454
583,0.35915,0.36608,1.9127,0.3268,0.45376,1.818,0.29589,0.54976,1.7314,0.28098,0.46131,1.9019,0.23195,0.63357,1.8844,0.19895,0.77894,1.9342,0.37263,0.4462,1.7341,0.39145,0.5813,1.5784,0.49454,0.66897,1.6299,0.23918,0.66027,1.7099,0.28881,0.88862,1.6904,0.28882,1.1183,1.6903,0.29219,0.64338,1.5874,0.35902,0.86365,1.5646,0.35916,1.0932,1.5644,0.64463,0.43799,1.7781,0.67276,0.53469,1.7328,0.70193,0.63415,1.6893,0.70884,0.5009,1.6556,0.77818,0.59901,1.5715,0.79047,0.74212,1.5106,0.63669,0.56847,1.8099,0.58364,0.65679,1.7739,0.49761,0.65952,1.6645,0.75516,0.71149,1.5964,0.71818,0.92368,1.538,0.68766,1.1291,1.4937,0.7075,0.7557,1.6963,0.6796,0.973,1.6665,0.65278,1.1819,1.6377
584,0.35128,0.36185,1.9058,0.32186,0.45123,1.8145,0.29424,0.54969,1.7299,0.27438,0.45879,1.8958,0.22867,0.63289,1.8828,0.19726,0.77846,1.9373,0.36933,0.44367,1.7331,0.39752,0.58038,1.5885,0.50812,0.64574,1.6405,0.235,0.65071,1.6996,0.29061,0.87697,1.6951,0.29061,1.1066,1.6951,0.29495,0.64083,1.5899,0.35063,0.86663,1.5774,0.3507,1.0962,1.5773,0.64626,0.43743,1.7753,0.67353,0.53383,1.7296,0.70197,0.6336,1.6858,0.70953,0.5004,1.652,0.77759,0.60028,1.5667,0.78776,0.74379,1.5058,0.63753,0.56725,1.8073,0.57821,0.65353,1.7624,0.49224,0.62875,1.6542,0.7542,0.71151,1.5916,0.71968,0.92381,1.5282,0.689,1.1286,1.4732,0.70686,0.7549,1.6945,0.68918,0.97373,1.694,0.67577,1.1846,1.6796
585,0.33755,0.35502,1.9094,0.31337,0.45001,1.8171,0.29039,0.55106,1.7343,0.26449,0.45892,1.8953,0.22427,0.63544,1.8859,0.19617,0.78172,1.9439,0.36226,0.4411,1.7389,0.39378,0.57673,1.5989,0.50365,0.6453,1.6387,0.23516,0.65674,1.7032,0.29541,0.87245,1.7079,0.30024,1.1019,1.7116,0.29768,0.6432,1.5921,0.34106,0.87364,1.5916,0.34109,1.1033,1.5916,0.64866,0.43561,1.7685,0.67492,0.53264,1.7226,0.70248,0.63288,1.6788,0.71032,0.49991,1.6432,0.77702,0.60588,1.554,0.78225,0.75105,1.4963,0.63952,0.56537,1.802,0.59067,0.65538,1.767,0.49793,0.64161,1.6695,0.75372,0.71152,1.5892,0.72445,0.92587,1.5319,0.70911,1.1347,1.5044,0.70689,0.75436,1.6879,0.6839,0.97284,1.6843,0.66358,1.1832,1.6739
586,0.32519,0.34888,1.9182,0.30614,0.44276,1.8303,0.28967,0.54482,1.7447,0.26198,0.46092,1.9143,0.23833,0.64126,1.8996,0.2264,0.79082,1.9522,0.3503,0.42461,1.7463,0.39132,0.58179,1.6232,0.49671,0.66104,1.6476,0.24417,0.65815,1.7144,0.27376,0.88532,1.7237,0.27566,1.1148,1.7323,0.29939,0.64625,1.6003,0.33042,0.88024,1.5979,0.33044,1.1099,1.5979,0.65352,0.43433,1.7599,0.67764,0.53229,1.7145,0.70321,0.63358,1.6715,0.71262,0.50116,1.633,0.77579,0.61031,1.5454,0.77451,0.75621,1.4857,0.64266,0.56342,1.796,0.60236,0.6513,1.7696,0.51095,0.65498,1.6941,0.75307,0.71172,1.5822,0.72552,0.92764,1.5361,0.71785,1.1385,1.5224,0.7069,0.75409,1.6845,0.69221,0.97243,1.7102,0.68205,1.184,1.705
587,0.31398,0.34647,1.9222,0.29673,0.44587,1.8527,0.2805,0.55309,1.7842,0.26358,0.46388,1.9524,0.25293,0.64592,1.9602,0.25754,0.79288,2.0259,0.32988,0.42787,1.753,0.38622,0.58051,1.6458,0.49128,0.66289,1.6683,0.24252,0.67179,1.7811,0.25937,0.90138,1.7435,0.2623,1.1277,1.7071,0.28461,0.65416,1.6486,0.32234,0.87821,1.5816,0.34371,1.096,1.5184,0.65758,0.43099,1.7518,0.67979,0.52989,1.7066,0.70373,0.63204,1.6644,0.7152,0.50009,1.6247,0.77359,0.61486,1.5327,0.76626,0.7628,1.4753,0.64437,0.55968,1.7885,0.61239,0.64425,1.7722,0.5207,0.65603,1.7182,0.75153,0.71331,1.5722,0.71805,0.92787,1.5279,0.69526,1.1358,1.5005,0.70592,0.755,1.6805,0.69674,0.97306,1.7231,0.69166,1.1853,1.7205
588,0.30604,0.34252,1.9243,0.29142,0.44645,1.8636,0.27794,0.55692,1.8042,0.26318,0.46472,1.9705,0.26234,0.64729,1.9914,0.27735,0.79181,2.0656,0.31966,0.42819,1.7567,0.38274,0.58231,1.6565,0.49426,0.64551,1.6972,0.24596,0.67918,1.8148,0.26165,0.90999,1.7561,0.2701,1.1347,1.6996,0.28226,0.65825,1.6739,0.31871,0.87821,1.5724,0.3463,1.0909,1.4753,0.66267,0.429,1.7418,0.68257,0.52888,1.697,0.70443,0.63195,1.6555,0.71807,0.50062,1.614,0.77071,0.61643,1.5165,0.75873,0.7663,1.461,0.64706,0.55714,1.78,0.61729,0.63308,1.78,0.52563,0.64412,1.7384,0.74987,0.71585,1.5614,0.71154,0.92942,1.5223,0.67939,1.1356,1.4922,0.70451,0.75357,1.6752,0.69912,0.97143,1.7268,0.69658,1.184,1.7255
589,0.30177,0.34209,1.9253,0.28785,0.44761,1.8702,0.2749,0.55961,1.8157,0.26352,0.46607,1.9819,0.2677,0.64897,2.0084,0.2887,0.79245,2.0852,0.31217,0.42916,1.7586,0.38175,0.58522,1.6691,0.49868,0.62637,1.728,0.24602,0.6836,1.8342,0.25967,0.91497,1.7637,0.26948,1.1388,1.6959,0.27752,0.66094,1.6877,0.31509,0.87679,1.5636,0.34749,1.0849,1.4446,0.66912,0.42616,1.7271,0.68638,0.52733,1.684,0.70559,0.63159,1.6441,0.72127,0.5013,1.5985,0.766,0.6207,1.4985,0.74983,0.77248,1.4479,0.65148,0.55337,1.7696,0.61903,0.61657,1.7988,0.52912,0.62376,1.7552,0.74779,0.71847,1.5491,0.70433,0.93087,1.5187,0.6649,1.1355,1.4933,0.70308,0.75346,1.6679,0.69943,0.97034,1.7304,0.69816,1.1831,1.7298
590,0.29634,0.33979,1.9258,0.28196,0.44743,1.8792,0.26856,0.56119,1.8339,0.2592,0.46255,1.9939,0.26449,0.64454,2.0343,0.28728,0.78545,2.1212,0.30471,0.43231,1.7645,0.37649,0.58755,1.683,0.49747,0.63218,1.7371,0.24028,0.68479,1.8637,0.25141,0.9184,1.8016,0.26045,1.1437,1.7419,0.26988,0.66575,1.7134,0.30686,0.87161,1.5556,0.34056,1.0698,1.4039,0.6797,0.42182,1.7037,0.69151,0.52526,1.6659,0.70497,0.63152,1.6304,0.72504,0.50416,1.5757,0.75595,0.62542,1.4768,0.73421,0.7787,1.4296,0.65798,0.54636,1.7561,0.61848,0.60639,1.7875,0.52726,0.62211,1.7634,0.74045,0.72381,1.5364,0.69995,0.93577,1.4896,0.66219,1.1398,1.4464,0.70198,0.75284,1.66,0.69561,0.96876,1.73,0.69498,1.1816,1.7296
591,0.29185,0.33675,1.9198,0.27843,0.44591,1.881,0.2661,0.56116,1.8433,0.25746,0.45868,1.998,0.26608,0.63943,2.0492,0.29229,0.77744,2.1433,0.2994,0.43315,1.7639,0.36072,0.58009,1.6867,0.46058,0.66712,1.7136,0.24005,0.68474,1.8821,0.25266,0.91969,1.8292,0.26397,1.1459,1.7782,0.26739,0.66842,1.7289,0.30161,0.8683,1.5503,0.33358,1.0606,1.3786,0.68938,0.41892,1.6877,0.69607,0.52382,1.6524,0.7041,0.63133,1.6194,0.72659,0.50635,1.5566,0.74545,0.63035,1.4601,0.71626,0.78238,1.4165,0.66555,0.54129,1.7482,0.61699,0.613,1.7807,0.52529,0.64752,1.7551,0.73678,0.72648,1.53,0.69889,0.93994,1.4882,0.68001,1.1484,1.4666,0.69651,0.75156,1.6539,0.69524,0.96802,1.7216,0.69493,1.1809,1.7215
592,0.28719,0.33448,1.9164,0.27509,0.44512,1.8812,0.26424,0.56132,1.8478,0.25611,0.45697,2.0001,0.26873,0.63682,2.0563,0.29883,0.77275,2.1532,0.29408,0.43327,1.7623,0.3483,0.58457,1.682,0.42257,0.70453,1.6795,0.24097,0.68527,1.8921,0.25638,0.92061,1.8434,0.27078,1.1471,1.7966,0.26576,0.66995,1.7365,0.2919,0.86751,1.5457,0.31657,1.0575,1.3621,0.69825,0.41903,1.67,0.70028,0.52435,1.6364,0.70319,0.63246,1.6044,0.72766,0.5094,1.5359,0.7374,0.63665,1.4431,0.69464,0.78467,1.4095,0.67289,0.53929,1.7368,0.62384,0.63272,1.7792,0.53668,0.69052,1.7425,0.72636,0.73034,1.5099,0.6904,0.94278,1.4785,0.67734,1.1533,1.4676,0.69218,0.75026,1.649,0.69266,0.96621,1.7211,0.69251,1.1791,1.721
593,0.28401,0.33237,1.9084,0.27637,0.4443,1.8758,0.27002,0.56125,1.844,0.26469,0.45725,1.9974,0.28963,0.63484,2.0488,0.33164,0.76683,2.1371,0.28806,0.43136,1.7542,0.33105,0.5882,1.6741,0.3809,0.72784,1.6436,0.25603,0.68665,1.8917,0.28062,0.91985,1.8373,0.30406,1.1442,1.7849,0.27129,0.66981,1.7327,0.28697,0.86893,1.5402,0.30181,1.0604,1.3552,0.70407,0.41881,1.6521,0.70344,0.5245,1.6213,0.70351,0.63318,1.5922,0.72774,0.51172,1.5171,0.73071,0.64136,1.4284,0.67706,0.78353,1.4056,0.67914,0.53727,1.7256,0.64312,0.65232,1.788,0.55097,0.7074,1.7413,0.72064,0.73327,1.4964,0.68567,0.9454,1.4765,0.67582,1.157,1.4757,0.68968,0.75016,1.6367,0.67638,0.96596,1.6989,0.66327,1.1761,1.724
594,0.28057,0.33327,1.8924,0.27462,0.44554,1.863,0.26931,0.56292,1.8332,0.2728,0.45876,1.9857,0.30621,0.63502,2.0276,0.35785,0.76468,2.1007,0.27645,0.43232,1.7403,0.30993,0.59201,1.6556,0.34478,0.74153,1.6074,0.26356,0.68734,1.8916,0.2759,0.91518,1.7992,0.28762,1.1422,1.773,0.26518,0.67171,1.7232,0.27837,0.87345,1.5349,0.29094,1.0674,1.3539,0.70634,0.41641,1.6295,0.70512,0.52322,1.605,0.70419,0.63261,1.5819,0.72616,0.51329,1.4973,0.72402,0.64459,1.418,0.66316,0.78188,1.4069,0.68408,0.53315,1.7127,0.65685,0.65763,1.792,0.56183,0.71341,1.7483,0.7176,0.73538,1.4892,0.68459,0.94771,1.4856,0.67806,1.1595,1.4988,0.68843,0.75012,1.6305,0.6768,0.96477,1.7045,0.67024,1.1763,1.717
